,name,description,url,start,end,organization_id,created,changed,published,capacity,capacity_is_custom,status,currency,listed,shareable,online_event,tx_time_limit,hide_start_date,hide_end_date,locale,is_locked,privacy_setting,is_series,is_series_parent,inventory_type,is_reserved_seating,show_pick_a_seat,show_seatmap_thumbnail,show_colors_in_seatmap_thumbnail,source,is_free,version,summary,facebook_event_id,logo_id,organizer_id,venue_id,category_id,subcategory_id,format_id,id,resource_uri,is_externally_ticketed,logo,vanity_url,series_id,status_code,error_description,error
29,Calici nel parco,"Vieni a goderti una serata speciale all'aria aperta con Calici nel parco, dove potrai assaporare i migliori vini in un'atmosfera rilassante ",https://www.eventbrite.com/e/biglietti-calici-nel-parco-1433251587079,2025-08-10T20:00:00,2025-08-10T23:30:00,2816115078121,2025-06-25T09:58:49Z,2025-06-25T09:59:38Z,2025-06-25T09:59:38Z,,,live,EUR,True,False,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,False,,"Vieni a goderti una serata speciale all'aria aperta con Calici nel parco, dove potrai assaporare i migliori vini in un'atmosfera rilassante ",,1060170383,113024454481,276073813,110,10002,5,1433251587079,https://www.eventbriteapi.com/v3/events/1433251587079/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1060170383%2F2816115078121%2F1%2Foriginal.png?auto=format%2Ccompress&q=75&sharp=10&s=ec172c4cecdbc9487265dadeb2ffba35,,,,,
30,Sagra cittadina della burrata,"Vi aspettiamo tutti numerosi per degustare insieme la bontà dei prodotti tipici pugliesi, accompagnata da musica e canti dal vivo.",https://www.eventbrite.it/e/biglietti-sagra-cittadina-della-burrata-59662549291,2028-11-07T18:00:00,2028-11-08T00:00:00,300462683455,2019-03-31T14:52:55Z,2019-03-31T15:38:15Z,2019-03-31T15:38:15Z,,,live,EUR,True,False,False,480.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"Vi aspettiamo tutti numerosi per degustare insieme la bontà dei prodotti tipici pugliesi, accompagnata da musica e canti dal vivo.",,59423010,19912923514,31243024,110,10003,5,59662549291,https://www.eventbriteapi.com/v3/events/59662549291/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59423010%2F300462683455%2F1%2Foriginal.20190331-151346?auto=format%2Ccompress&q=75&sharp=10&s=e0ffc03adac2a72ec9a853c7bae03023,,,,,
31,Matera: Intimate Wine Tasting Experience with Food Pairings,Get ready for a tasting experience of Matera's wine scene!,https://www.eventbrite.com/e/matera-intimate-wine-tasting-experience-with-food-pairings-tickets-1334081466579,2025-07-18T18:00:00,2025-07-18T19:15:00,1150918173243,2025-04-22T15:21:21Z,2025-04-22T15:30:08Z,2025-04-22T15:30:09Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,Get ready for a tasting experience of Matera's wine scene!,,1014100173,53667046923,266872383,110,10002,9,1334081466579,https://www.eventbriteapi.com/v3/events/1334081466579/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1014100173%2F1150915343573%2F1%2Foriginal.20250422-151701?auto=format%2Ccompress&q=75&sharp=10&s=995d8915693cd32ccb65d0de73081f9a,,1334080273009,,,
32,Le allegre comari di Windsor  di William Shakespeare,"Un divertente spettacolo teatrale ispirato e liberamente tratto dalla commedia ""Le allegre comari di Windsor"" di William Shakespeare",https://www.eventbrite.it/e/biglietti-le-allegre-comari-di-windsor-di-william-shakespeare-1428763513129,2025-07-30T20:30:00,2025-07-30T22:30:00,2305593837083,2025-06-23T19:00:19Z,2025-07-13T15:41:46Z,2025-06-23T22:30:11Z,,,live,EUR,True,False,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,False,,"Un divertente spettacolo teatrale ispirato e liberamente tratto dalla commedia ""Le allegre comari di Windsor"" di William Shakespeare",,1058871523,91586377103,275808233,105,5001,6,1428763513129,https://www.eventbriteapi.com/v3/events/1428763513129/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1058871523%2F458297393284%2F1%2Foriginal.20250623-190230?auto=format%2Ccompress&q=75&sharp=10&s=90a43f4fdb1b5d27dd1242a9b7f6e945,https://leallegrecomaridiwindsor.eventbrite.it,,,,
33,III EDIZIONE DI  #astare con TIPICA PUGLIA,"martedì 23 luglio, nell’incantevole cornice di Corte di Torre Spaccata a Fasano, torna #astare con Tipica Puglia III edizione",https://www.eventbrite.it/e/iii-edizione-di-astare-con-tipica-puglia-tickets-1466409824259,2025-07-23T20:30:00,2025-07-23T23:30:00,2826156509531,2025-07-05T11:09:22Z,2025-07-10T09:02:32Z,2025-07-05T11:38:10Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"martedì 23 luglio, nell’incantevole cornice di Corte di Torre Spaccata a Fasano, torna #astare con Tipica Puglia III edizione",,1067062973,113393197741,277370483,110,10003,8,1466409824259,https://www.eventbriteapi.com/v3/events/1466409824259/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067062973%2F2826156479321%2F1%2Foriginal.20250705-110725?auto=format%2Ccompress&q=75&sharp=10&s=4c344110dba823ccf2fdde403af69179,,,,,
34,DECAMERON - spettacolo itinerante con cena,"25 Luglio DECAMERON
Spettacolo itinerante + Cena a cura di Pi&Ro
 Giardini Mileto - Botanical Garden
⏰️ ore 19.30",https://www.eventbrite.it/e/decameron-spettacolo-itinerante-con-cena-tickets-1491605354769,2025-07-25T19:30:00,2025-07-25T22:00:00,240770226857,2025-07-15T12:19:47Z,2025-07-15T12:29:17Z,2025-07-15T12:23:31Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"25 Luglio DECAMERON
Spettacolo itinerante + Cena a cura di Pi&Ro
 Giardini Mileto - Botanical Garden
⏰️ ore 19.30",,1073833093,16494783861,278598043,110,10003,8,1491605354769,https://www.eventbriteapi.com/v3/events/1491605354769/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1073833093%2F240770226857%2F1%2Foriginal.20250715-121853?auto=format%2Ccompress&q=75&sharp=10&s=460185f46daab6599cff1ad00a9e30a6,https://decameron25.eventbrite.it,,,,
35,Pink Floyd Immersion,Eclipse Tour 25/26,https://www.eventbrite.it/e/biglietti-pink-floyd-immersion-1362260149779,2025-12-06T20:30:00,2025-12-06T23:00:00,2335276269783,2025-05-11T16:41:35Z,2025-05-26T14:31:49Z,2025-05-11T16:44:20Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,Eclipse Tour 25/26,,1028120823,94048280633,269709183,103,3017,6,1362260149779,https://www.eventbriteapi.com/v3/events/1362260149779/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1028120823%2F2335276138873%2F1%2Foriginal.20250511-124830?auto=format%2Ccompress&q=75&sharp=10&s=76243e685c2a686df5caf7d20f8623b4,,,,,
36,Crx Festival presents Antonina Nowatcka,"Ven a disfrutar del Crx Festival presentando a Antonina Nowatcka, un evento lleno de música en vivo, arte y diversión. ¡No te lo pierdas!",https://www.eventbrite.com/e/biglietti-crx-festival-presents-antonina-nowatcka-1485898164409,2025-08-09T21:00:00,2025-08-09T23:00:00,2832804693321,2025-07-12T09:48:14Z,2025-07-14T17:18:43Z,2025-07-14T10:49:35Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,False,,"Ven a disfrutar del Crx Festival presentando a Antonina Nowatcka, un evento lleno de música en vivo, arte y diversión. ¡No te lo pierdas!",,1072061473,113652409611,278281863,105,5004,6,1485898164409,https://www.eventbriteapi.com/v3/events/1485898164409/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1072061473%2F2832804632901%2F1%2Foriginal.20250712-095753?auto=format%2Ccompress&q=75&sharp=10&s=d4e284da93e67a1f39d186f3bc6dc2a7,,,,,
37,AIL in GLAMOUR,"Una serata straordinaria che unisce l'eleganza al sostegno per L'AIL TARANTO! 
L'18 Luglio 2025 ti aspettiamo nel frutteto di Vetrere",https://www.eventbrite.it/e/biglietti-ail-in-glamour-655764989737,2025-07-18T20:30:00,2025-07-18T23:30:00,1600186299013,2023-06-10T10:46:56Z,2025-07-14T15:16:09Z,2025-07-08T14:39:00Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,"Una serata straordinaria che unisce l'eleganza al sostegno per L'AIL TARANTO! 
L'18 Luglio 2025 ti aspettiamo nel frutteto di Vetrere",,1067057623,67117173333,158968829,111,11003,8,655764989737,https://www.eventbriteapi.com/v3/events/655764989737/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067057623%2F102015747207%2F1%2Foriginal.20250705-103248?auto=format%2Ccompress&q=75&sharp=10&s=7594794e31e98299ade822e95a7982d0,,,,,
38,QUOTA ASSOCIATIVA ANNO 2025,Jonian Dolphin Conservation è un'associazione di ricerca scientifica finalizzata allo studio dei cetacei del Golfo di Taranto nel Mar Ionio.,https://www.eventbrite.it/e/biglietti-quota-associativa-anno-2025-1053232078499,2025-08-27T09:30:00,2025-08-27T14:30:00,96992120265,2024-10-21T11:43:49Z,2025-07-16T09:52:32Z,2024-10-21T13:56:45Z,,,live,EUR,True,True,False,3600.0,False,False,it_IT,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,Jonian Dolphin Conservation è un'associazione di ricerca scientifica finalizzata allo studio dei cetacei del Golfo di Taranto nel Mar Ionio.,,695094419,6391899269,238817503,102,2002,100,1053232078499,https://www.eventbriteapi.com/v3/events/1053232078499/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F695094419%2F96992120265%2F1%2Foriginal.20240212-104736?auto=format%2Ccompress&q=75&sharp=10&s=ca57d2e6279fb702e252ab417dade21f,,1053222570059,,,
39,Gli Ipogei di Taranto - Tour Blu,Questo è uno dei nostri 4 tour guidati agli Ipogei di Taranto. Ambienti sotterranei utilizzati sin dall'antichità per svariati scopi,https://www.eventbrite.it/e/gli-ipogei-di-taranto-tour-blu-tickets-1489402265269,2025-07-23T06:30:00,2025-07-23T08:30:00,2065109226643,2025-07-14T19:03:08Z,2025-07-14T19:54:59Z,2024-06-15T23:14:29Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,Questo è uno dei nostri 4 tour guidati agli Ipogei di Taranto. Ambienti sotterranei utilizzati sin dall'antichità per svariati scopi,,821817739,81099700643,268250853,109,9006,16,1489402265269,https://www.eventbriteapi.com/v3/events/1489402265269/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F821817739%2F2065109045383%2F1%2Foriginal.20240806-203521?auto=format%2Ccompress&q=75&sharp=10&s=cca08ce595c4aacf176a5748d06fad6f,,926657045167,,,
40,Taranto Audio Tour: Taranto's Majestic Marvels,Self-guided audio tour of Taranto. Explore the area while listening to fascinating stories.,https://www.eventbrite.co.uk/e/taranto-audio-tour-tarantos-majestic-marvels-tickets-1437852618889,2025-07-16T10:00:00,2025-07-16T22:00:00,2754305095881,2025-06-26T13:38:37Z,2025-07-16T11:38:17Z,2025-05-17T19:01:20Z,,,started,EUR,True,True,False,1200.0,True,True,en_US,False,unlocked,True,False,limited,False,False,False,False,api,False,,Self-guided audio tour of Taranto. Explore the area while listening to fascinating stories.,,1029916573,110903480871,270057933,109,9006,16,1437852618889,https://www.eventbriteapi.com/v3/events/1437852618889/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1029916573%2F2754305045531%2F1%2Foriginal.20250513-172451?auto=format%2Ccompress&q=75&sharp=10&s=9fd5cc223191255f22c783c1f5dae840,,1364491022379,,,
41,SUMMER VIBES,Contro tutte le dipendenze. Puro divertimento,https://www.eventbrite.it/e/biglietti-summer-vibes-1448905448199,2025-07-17T20:00:00,2025-07-17T23:30:00,2820915638451,2025-07-01T08:21:53Z,2025-07-14T15:35:12Z,2025-07-09T16:08:01Z,,,live,EUR,True,True,False,600.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Contro tutte le dipendenze. Puro divertimento,,1069970093,113202330961,276639743,113,13999,11,1448905448199,https://www.eventbriteapi.com/v3/events/1448905448199/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1069970093%2F2820913856061%2F1%2Foriginal.20250709-160028?auto=format%2Ccompress&q=75&sharp=10&s=8835c2ac74b5f6236b3b26c225074626,https://moebiussummervibes.eventbrite.it,,,,
42,COME ONDE SUL MO NDO,Quadri di danza creati da coreografi italiani sul tema della pace e interpretati da giovani danzatori selezionati internazionalmente,https://www.eventbrite.it/e/come-onde-sul-mo-ndo-tickets-1466334850009,2025-07-18T21:00:00,2025-07-18T22:00:00,2826089644731,2025-07-05T09:26:54Z,2025-07-05T09:28:45Z,2025-07-05T09:28:45Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Quadri di danza creati da coreografi italiani sul tema della pace e interpretati da giovani danzatori selezionati internazionalmente,,1067046163,113391898711,277367253,105,5004,6,1466334850009,https://www.eventbriteapi.com/v3/events/1466334850009/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067046163%2F2826089584311%2F1%2Foriginal.20250705-092530?auto=format%2Ccompress&q=75&sharp=10&s=f34bfa8fdd13d0c8548c6f37cd3e6dc8,,,,,
43,THE OTHER FAUST,"Lo spettacolo di teatro/danza è liberamente tratto dal “Faust” di Goethe, che esplora i temi della conoscenza, ambizione e desiderio umano",https://www.eventbrite.it/e/the-other-faust-tickets-1466325441869,2025-07-17T21:00:00,2025-07-17T22:00:00,2826089644731,2025-07-05T09:19:07Z,2025-07-05T09:21:55Z,2025-07-05T09:21:55Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Lo spettacolo di teatro/danza è liberamente tratto dal “Faust” di Goethe, che esplora i temi della conoscenza, ambizione e desiderio umano",,1067045093,113391898711,277367253,105,5004,6,1466325441869,https://www.eventbriteapi.com/v3/events/1466325441869/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067045093%2F2826089584311%2F1%2Foriginal.20250705-091640?auto=format%2Ccompress&q=75&sharp=10&s=f2c47f120a1e291c10df6069a7085965,,,,,
44,Rokia Traorè - Confini Labili,Una delle più famose e acclamate voci del continente africano,https://www.eventbrite.com/e/biglietti-rokia-traore-confini-labili-1466836911689,2025-07-21T21:00:00,2025-07-21T23:00:00,2262477530953,2025-07-05T16:42:12Z,2025-07-05T16:52:34Z,2025-07-05T16:52:34Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,api,True,,Una delle più famose e acclamate voci del continente africano,,1067150753,89636885523,277388083,103,3031,6,1466836911689,https://www.eventbriteapi.com/v3/events/1466836911689/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067150753%2F2262477118083%2F1%2Foriginal.20250705-164318?auto=format%2Ccompress&q=75&sharp=10&s=513a79effe2e9c2e38c7ef240df83cc4,,,,,
45,LA MUSICA GIRA INTORNO,"“La musica che gira intorno” è una canzone che celebra la musica come filo invisibile che lega le persone, presenza discreta ma essenziale",https://www.eventbrite.it/e/la-musica-gira-intorno-tickets-1466339634319,2025-07-26T21:00:00,2025-07-26T22:00:00,2826089644731,2025-07-05T09:39:07Z,2025-07-16T13:59:58Z,2025-07-05T09:41:52Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"“La musica che gira intorno” è una canzone che celebra la musica come filo invisibile che lega le persone, presenza discreta ma essenziale",,1074778003,113391898711,277367253,103,3027,6,1466339634319,https://www.eventbriteapi.com/v3/events/1466339634319/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074778003%2F2826089584311%2F1%2Foriginal.20250716-135939?auto=format%2Ccompress&q=75&sharp=10&s=811b76af10bf08bdf4cf095ec5878f8e,,,,,
46,TRIO FABER : HO VISTO NINA VOLARE - OMAGGIO A DE ANDRÈ,"BARI GUITAR FEST 2025 nell'ambito del progetto ""Le due Bari 2025""",https://www.eventbrite.it/e/trio-faber-ho-visto-nina-volare-omaggio-a-de-andre-tickets-1476184691149,2025-07-22T20:30:00,2025-07-22T22:00:00,2828961266351,2025-07-09T08:27:41Z,2025-07-10T17:56:36Z,2025-07-09T08:33:24Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"BARI GUITAR FEST 2025 nell'ambito del progetto ""Le due Bari 2025""",,1069677813,113501208561,277847723,105,5002,6,1476184691149,https://www.eventbriteapi.com/v3/events/1476184691149/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1069677813%2F2828960853481%2F1%2Foriginal.20250709-082723?auto=format%2Ccompress&q=75&sharp=10&s=9a8dc76eea218925342c4ff6efa5e449,,,,,
47,Fabularasa - Confini Labili,"Tra jazz, suoni mediterranei e canzone d’autore",https://www.eventbrite.com/e/biglietti-fabularasa-confini-labili-1466834785329,2025-07-20T21:00:00,2025-07-20T23:00:00,2262477530953,2025-07-05T16:27:43Z,2025-07-05T16:57:20Z,2025-07-05T16:36:37Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,api,True,,"Tra jazz, suoni mediterranei e canzone d’autore",,1067145983,89636885523,277387043,103,3030,6,1466834785329,https://www.eventbriteapi.com/v3/events/1466834785329/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067145983%2F2262477118083%2F1%2Foriginal.20250705-162852?auto=format%2Ccompress&q=75&sharp=10&s=49ee5229ebd85d0a55c34cf2d7f43e9c,,,,,
48,LE COLONNE SONORE DEL CINEMA ITALIANO,"con il QUARTETTO SAVERIO MERCADANTE per ""Componimenti sotto le stelle 2025"". Direttore Artistico Rocco Debernardis",https://www.eventbrite.com/e/le-colonne-sonore-del-cinema-italiano-tickets-1466868135079,2025-07-29T21:00:00,2025-07-29T22:30:00,2817354231901,2025-07-05T16:52:50Z,2025-07-05T17:07:15Z,2025-07-05T16:56:00Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"con il QUARTETTO SAVERIO MERCADANTE per ""Componimenti sotto le stelle 2025"". Direttore Artistico Rocco Debernardis",,1067152523,113074824621,277388263,103,3999,6,1466868135079,https://www.eventbriteapi.com/v3/events/1466868135079/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067152523%2F2817354080851%2F1%2Foriginal.20250705-164931?auto=format%2Ccompress&q=75&sharp=10&s=74e15b7a1a61786401f6bea8e1018ea0,,,,,
49,SITUAZIONI COMICHE PER DUE MATTI,"L'esilarante coppia Antonella Genga e Brando Rossi alle prese con situazioni quotidiane, per tirar su l'umore di chiunque",https://www.eventbrite.it/e/situazioni-comiche-per-due-matti-tickets-1466366324149,2025-08-04T21:00:00,2025-08-04T22:00:00,2826089644731,2025-07-05T10:13:45Z,2025-07-05T10:15:11Z,2025-07-05T10:15:11Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"L'esilarante coppia Antonella Genga e Brando Rossi alle prese con situazioni quotidiane, per tirar su l'umore di chiunque",,1067052283,113391898711,277367253,105,5010,6,1466366324149,https://www.eventbriteapi.com/v3/events/1466366324149/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067052283%2F2826089584311%2F1%2Foriginal.20250705-100809?auto=format%2Ccompress&q=75&sharp=10&s=70ceafefa18c23ef19c1960596103229,,,,,
